engagement_id,employee_id,employee_level,department,region,engagement_score,leadership_score,workload_score,comment_text,survey_date,insert_ts
2b4b52b5-cecb-4670-9c10-7b012c74f21a,E81049,Manager,Tax,Americas,5,1,2,Leadership communication can improve,2024-04-15,2025-12-19 08:13:39.497658
26fd7d2b-7379-462d-8249-0d23a56cd4ef,E63012,Manager,Tax,Americas,2,5,4,High workload but supportive team,2023-12-21,2025-12-19 08:13:39.497671
d1cabf4e-d076-4d13-94ef-10a81a763a1c,E23419,Associate,Tax,Americas,4,4,3,Good work culture,2024-04-20,2025-12-19 08:13:39.497680
fa4fdfc6-3e83-45bf-a727-c5ba6a4268e9,E32258,Manager,Tax,EMEA,1,5,5,Leadership communication can improve,2024-10-31,2025-12-19 08:13:39.497689
06702875-1b6d-42cf-803a-14be114d9a4d,E52892,Senior Associate,Tax,EMEA,3,2,3,Leadership communication can improve,2023-06-22,2025-12-19 08:13:39.497699
1edca0a7-8eab-401f-b229-56063b14beeb,E37178,Manager,Audit,APAC,3,4,1,Good work culture,2023-03-23,2025-12-19 08:13:39.497708
780e71ce-628f-4ce9-bfed-e177de4f1d6e,E17602,Manager,Advisory,Americas,4,5,3,High workload but supportive team,2023-06-25,2025-12-19 08:13:39.497717
2ba13ccb-9755-434f-9cfe-9aca3dc95724,E42292,Manager,Audit,APAC,2,3,2,Enjoy working with my team,2024-12-08,2025-12-19 08:13:39.497726
a4fb0465-d385-4612-9e8d-6b276064e090,E31529,Senior Associate,Advisory,EMEA,1,5,3,Enjoy working with my team,2023-11-27,2025-12-19 08:13:39.497737
159f9b97-e394-400a-9a76-58ffe612ce79,E46326,Manager,Tax,EMEA,1,2,3,Enjoy working with my team,2024-01-27,2025-12-19 08:13:39.497746
97d20d91-be45-4947-a2bd-f7a87eeec977,E26050,Director,Audit,Americas,5,4,3,Good work culture,2024-05-05,2025-12-19 08:13:39.497758
2c8bed5f-680c-48ea-be51-e71c1115f838,E61792,Manager,Advisory,APAC,4,4,5,Leadership communication can improve,2024-08-18,2025-12-19 08:13:39.497769
9b908d64-3f44-440f-a32f-004129eb3164,E22629,Senior Associate,Audit,APAC,2,2,3,Burnout risk,2024-10-31,2025-12-19 08:13:39.497778
a3c42c81-76ed-498d-a9a7-472e81f97c0d,E59873,Director,Audit,EMEA,1,2,1,Enjoy working with my team,2024-08-01,2025-12-19 08:13:39.497787
cd722de5-19db-4caf-bbba-02eb4803aa2c,E77951,Director,Audit,Americas,1,2,4,Enjoy working with my team,2024-12-17,2025-12-19 08:13:39.497796
0ea5b48d-69b9-4db4-bd46-584bd23fef37,E70665,Associate,Advisory,APAC,5,2,2,High workload but supportive team,2024-04-27,2025-12-19 08:13:39.497804
ecfd98a8-72f9-40d0-bff7-8281328119ce,E89207,Director,Audit,APAC,1,2,4,Good work culture,2024-11-12,2025-12-19 08:13:39.497814
3966bc2d-4f5d-4208-850f-c89fa67627b1,E56341,Associate,Audit,APAC,2,4,5,Good work culture,2023-04-05,2025-12-19 08:13:39.497823
185f75ea-bf0b-4f8d-8243-c1f3b31299b8,E81195,Director,Tax,APAC,4,2,4,Enjoy working with my team,2023-07-03,2025-12-19 08:13:39.497832
c5283246-76c0-4bca-b52e-42c228cc89c2,E73147,Manager,Audit,APAC,5,4,1,Good work culture,2023-07-02,2025-12-19 08:13:39.497855
c5cfc1fe-4bb8-45e6-94bc-0a753e0c2a33,E23314,Associate,Audit,Americas,3,1,4,Leadership communication can improve,2023-10-05,2025-12-19 08:13:39.497866
4138831c-3f91-4d6f-a40a-b3d8b091c741,E94728,Director,Tax,EMEA,5,5,2,Leadership communication can improve,2024-07-12,2025-12-19 08:13:39.497875
68f72854-753c-47be-8d2b-09bdfc7ffa72,E88670,Senior Associate,Audit,APAC,1,4,3,Burnout risk,2024-12-24,2025-12-19 08:13:39.497884
43f1c0b2-0b47-4b28-8c61-8a0f30ef7250,E49512,Director,Tax,EMEA,1,3,2,Good work culture,2023-08-02,2025-12-19 08:13:39.497896
a00f703a-1b21-4bda-bd77-d635d517164d,E22630,Manager,Advisory,EMEA,3,5,5,Good work culture,2024-01-24,2025-12-19 08:13:39.497906
39d680b3-81a1-44a0-bc4d-e5e2e52118e9,E21173,Director,Advisory,EMEA,2,5,2,Enjoy working with my team,2024-03-10,2025-12-19 08:13:39.497915
010daf72-b5ef-44de-a730-2b070e5a79b8,E91866,Manager,Advisory,APAC,5,2,3,Leadership communication can improve,2024-09-22,2025-12-19 08:13:39.497925
b135b9ae-d550-4d33-ace4-da16a59468e6,E90205,Manager,Advisory,EMEA,4,2,3,Leadership communication can improve,2023-09-10,2025-12-19 08:13:39.497933
985a194f-eaa8-4b8f-a345-a1fb31672fb8,E65615,Manager,Tax,Americas,3,3,4,Good work culture,2023-12-15,2025-12-19 08:13:39.497945
b310b9a5-90b8-4ffd-ae50-0fdc9c07c0f5,E86938,Senior Associate,Audit,APAC,5,5,2,Leadership communication can improve,2023-04-21,2025-12-19 08:13:39.497955
4edc1ea3-3441-4318-b462-72d9b1247bf8,E64992,Associate,Audit,Americas,1,4,5,High workload but supportive team,2023-04-16,2025-12-19 08:13:39.497964
421d8139-fa44-4aa5-b3ae-5018c0a2a62e,E92859,Senior Associate,Tax,APAC,5,3,1,High workload but supportive team,2023-09-19,2025-12-19 08:13:39.497974
d00a9bf4-2588-4b62-bba3-222f32310d3f,E21234,Senior Associate,Advisory,Americas,1,4,1,Enjoy working with my team,2024-04-21,2025-12-19 08:13:39.497983
127b4432-1b9c-4467-a16e-4611738ce71a,E21348,Manager,Audit,EMEA,2,3,5,Enjoy working with my team,2023-07-06,2025-12-19 08:13:39.497992
0172b23f-fa7c-4aff-b78f-a68222643030,E24835,Director,Audit,APAC,5,4,5,Good work culture,2023-07-18,2025-12-19 08:13:39.498002
378b12e9-6325-4509-b35b-78609603dc1c,E32903,Associate,Audit,APAC,1,5,2,Enjoy working with my team,2024-09-12,2025-12-19 08:13:39.498011
72ea1d8a-c07a-4950-90cf-359a30088cec,E81352,Manager,Audit,EMEA,5,2,4,High workload but supportive team,2023-10-14,2025-12-19 08:13:39.498020
0c3614d7-28b6-441b-8727-e6fd3b339cce,E58097,Director,Advisory,Americas,5,5,5,Burnout risk,2024-08-20,2025-12-19 08:13:39.498032
05cefae5-35d6-4016-a6d2-ef8cfda9cf0c,E33323,Associate,Tax,EMEA,5,2,3,Leadership communication can improve,2023-12-07,2025-12-19 08:13:39.498042
40d7f5a3-1dd5-4690-8c9a-93e3ead3c7db,E11891,Senior Associate,Tax,APAC,4,2,1,Enjoy working with my team,2023-08-31,2025-12-19 08:13:39.498052
50384813-0aba-46ee-823f-e5d305595b18,E37200,Manager,Tax,Americas,5,5,3,Enjoy working with my team,2024-10-02,2025-12-19 08:13:39.498062
a64b01bf-b0c6-4eeb-80c2-7e33d2dd1538,E55362,Associate,Audit,Americas,2,3,2,Enjoy working with my team,2024-03-05,2025-12-19 08:13:39.498072
00e36087-134b-4ab7-82b3-5b4b925612d1,E94185,Manager,Tax,APAC,5,2,3,Good work culture,2023-03-05,2025-12-19 08:13:39.498082
0be53b81-78d8-4c7d-9def-8364db315ce6,E45789,Senior Associate,Audit,Americas,4,1,1,Good work culture,2024-10-03,2025-12-19 08:13:39.498093
d068bf4e-b6e0-4e6d-9d05-46cb90d1b702,E55411,Director,Audit,APAC,5,1,5,Good work culture,2024-10-08,2025-12-19 08:13:39.498102
f806bf5f-6f70-4156-b7a3-37e74cae7d26,E71952,Manager,Tax,Americas,4,4,3,Leadership communication can improve,2024-09-27,2025-12-19 08:13:39.498111
90dbe58d-56c8-405f-a825-a969bb92f0d9,E36764,Senior Associate,Audit,Americas,2,2,1,Enjoy working with my team,2023-11-13,2025-12-19 08:13:39.498120
27c6e55b-fdc6-41fc-b6f2-d756798fc760,E31293,Senior Associate,Audit,Americas,5,2,1,Good work culture,2023-11-15,2025-12-19 08:13:39.498131
6d427c86-6d10-4d55-9e9a-70fb2115d1a0,E85242,Associate,Advisory,Americas,3,3,1,Enjoy working with my team,2023-07-26,2025-12-19 08:13:39.498141
60128e68-7800-4894-8240-33226ed8d709,E70425,Senior Associate,Audit,Americas,2,4,4,Good work culture,2024-01-16,2025-12-19 08:13:39.498150
80157ec4-b4cf-4a6c-8b86-27902d9f4bc1,E89387,Senior Associate,Tax,Americas,2,2,3,Burnout risk,2024-03-19,2025-12-19 08:13:39.498160
846baa79-9d59-4dd2-8dfa-2c1cb24fb2d3,E42190,Senior Associate,Advisory,EMEA,5,4,1,Enjoy working with my team,2024-09-07,2025-12-19 08:13:39.498169
c3fa984e-7e1f-4846-89b5-72c2a25a891c,E89370,Associate,Advisory,EMEA,3,3,1,High workload but supportive team,2023-08-10,2025-12-19 08:13:39.498179
58e4867e-95a2-4a85-9474-4121a061ae7d,E14185,Associate,Advisory,Americas,1,1,2,Good work culture,2023-02-09,2025-12-19 08:13:39.498189
0aef0e45-b45c-42f2-9664-f74e7f769ada,E20515,Associate,Tax,EMEA,5,5,5,Good work culture,2023-04-21,2025-12-19 08:13:39.498199
d0e3878a-4990-492b-ab6a-ae78a9f31ee1,E43239,Manager,Audit,EMEA,2,3,5,Leadership communication can improve,2023-03-11,2025-12-19 08:13:39.498209
93abd6c2-7b3e-4eca-bd07-b99f5e4741b1,E54208,Director,Audit,APAC,3,3,4,Enjoy working with my team,2023-07-21,2025-12-19 08:13:39.498220
1bda3337-27a4-4857-9b04-73158e5cbac3,E83736,Associate,Advisory,APAC,5,4,3,Enjoy working with my team,2023-11-18,2025-12-19 08:13:39.498231
07ca6420-8b46-465c-8a9b-21ff1bc379d3,E98646,Director,Audit,Americas,1,1,2,Burnout risk,2023-10-29,2025-12-19 08:13:39.498241
141c5121-cfec-42a0-9a63-129fcd30f079,E94940,Associate,Advisory,Americas,1,1,2,Enjoy working with my team,2023-05-21,2025-12-19 08:13:39.498252
65744bba-035e-4470-b32c-3badedb1fcb0,E50087,Associate,Tax,EMEA,3,1,2,Burnout risk,2024-07-23,2025-12-19 08:13:39.498267
6bab1e1e-d7e8-4654-b775-3afcea4dd13f,E98312,Director,Audit,APAC,5,1,4,Leadership communication can improve,2023-12-24,2025-12-19 08:13:39.498281
bbe504d4-52a7-4bb5-9597-8a7872043069,E49859,Manager,Advisory,APAC,4,3,4,Enjoy working with my team,2024-04-06,2025-12-19 08:13:39.498291
3fc14a5c-8eb3-4e2c-af99-93ea1125a609,E97301,Director,Tax,APAC,2,1,5,Enjoy working with my team,2024-04-08,2025-12-19 08:13:39.498301
c2160651-ac99-44d4-b230-fee097efe9f5,E36704,Senior Associate,Tax,EMEA,2,4,3,Enjoy working with my team,2024-12-01,2025-12-19 08:13:39.498312
79e932fb-91d3-4d87-b318-6cb1bf23b5db,E79011,Senior Associate,Advisory,APAC,1,1,3,Leadership communication can improve,2023-03-08,2025-12-19 08:13:39.498323
8c4e8f0b-6686-451a-b519-6fc009e32d5f,E61605,Manager,Advisory,Americas,1,3,1,Enjoy working with my team,2024-11-26,2025-12-19 08:13:39.498334
8e903984-bbbd-46e6-bed6-5b7854dcc09c,E80993,Senior Associate,Advisory,APAC,2,3,1,High workload but supportive team,2023-04-27,2025-12-19 08:13:39.498344
74604033-4f42-4fab-a847-8135f24611ff,E50137,Senior Associate,Audit,EMEA,2,1,5,Burnout risk,2024-06-18,2025-12-19 08:13:39.498354
182a8dbf-8c01-42b2-bfa1-c19978c64f5a,E88433,Senior Associate,Audit,Americas,4,2,2,Leadership communication can improve,2023-05-16,2025-12-19 08:13:39.498364
234ba6b7-3d72-45d4-9000-967217635881,E76957,Senior Associate,Audit,EMEA,3,2,5,Good work culture,2024-03-25,2025-12-19 08:13:39.498375
37182fbb-2f1a-4785-8112-f0bac1034e85,E25823,Senior Associate,Audit,Americas,2,1,2,Leadership communication can improve,2023-08-08,2025-12-19 08:13:39.498389
ce5e9fcb-9add-4294-b1ec-eec0a60044a4,E97696,Associate,Audit,EMEA,2,2,2,Leadership communication can improve,2024-07-13,2025-12-19 08:13:39.498404
f1b17c2a-d107-4e34-a554-af983e1147e3,E93840,Manager,Advisory,EMEA,3,1,3,Good work culture,2023-07-22,2025-12-19 08:13:39.498414
105154dc-6a66-4f7d-b5f8-815e66b47484,E96796,Director,Advisory,Americas,5,5,4,Good work culture,2024-01-02,2025-12-19 08:13:39.498425
e0557fa4-0224-40e2-bd8c-27cf35d720af,E54258,Manager,Tax,APAC,1,3,4,High workload but supportive team,2023-12-03,2025-12-19 08:13:39.498436
8a1982d6-aaae-4902-90a5-689ea890c8a6,E30110,Manager,Advisory,Americas,2,1,5,Burnout risk,2024-06-15,2025-12-19 08:13:39.498446
0f682b8d-bd70-4d8d-9c42-a282b45eb9c0,E31201,Senior Associate,Audit,Americas,2,1,3,High workload but supportive team,2024-11-12,2025-12-19 08:13:39.498456
f674e5be-7ff4-4362-be57-f5d5ded107ef,E31957,Senior Associate,Audit,APAC,2,1,1,Burnout risk,2024-03-01,2025-12-19 08:13:39.498466
f33b9b65-4502-4f81-bef3-303deafb6368,E24142,Director,Audit,EMEA,3,3,4,Good work culture,2024-08-23,2025-12-19 08:13:39.498477
5f5cf58d-0586-4a71-9a32-0f57420f459e,E77435,Associate,Advisory,Americas,4,2,1,Good work culture,2023-08-17,2025-12-19 08:13:39.498487
5c27644a-1921-4038-86b9-4fbad76a881b,E95963,Manager,Advisory,Americas,1,3,1,High workload but supportive team,2023-06-21,2025-12-19 08:13:39.498500
7bac027c-7524-4f7d-863a-c526fa10c3d4,E73974,Manager,Tax,APAC,1,1,2,Burnout risk,2024-11-11,2025-12-19 08:13:39.498510
75c8f21d-3054-4686-84cc-9f55002a4a3c,E31464,Manager,Advisory,APAC,4,2,1,Leadership communication can improve,2024-04-18,2025-12-19 08:13:39.498522
8935a74f-2bfb-410e-8a96-155f98d6ddbe,E94146,Senior Associate,Advisory,APAC,2,5,5,Leadership communication can improve,2024-04-06,2025-12-19 08:13:39.498532
3bb4622f-5bcb-494f-a254-8ca7169eacc8,E67870,Senior Associate,Tax,EMEA,1,2,2,High workload but supportive team,2024-01-21,2025-12-19 08:13:39.498542
ea1300ad-a4b2-453f-9f8b-7f2274d23fb5,E13529,Director,Audit,EMEA,5,5,5,Burnout risk,2023-01-29,2025-12-19 08:13:39.498551
78606422-f94f-4bbc-a90a-37fe75cd6d85,E60183,Director,Tax,APAC,2,2,1,Enjoy working with my team,2023-12-05,2025-12-19 08:13:39.498561
88bf9b0c-8e35-4404-9a23-5811334effc0,E15888,Associate,Audit,EMEA,2,3,2,Good work culture,2024-03-20,2025-12-19 08:13:39.498570
980a87cc-95ac-4b7e-8144-1617481e9055,E33270,Senior Associate,Tax,EMEA,3,2,2,Good work culture,2023-04-23,2025-12-19 08:13:39.498579
9f758fde-8d3c-457c-9643-7ca63fc39f67,E85228,Director,Advisory,Americas,3,4,1,High workload but supportive team,2023-08-22,2025-12-19 08:13:39.498589
6b8b7643-c926-4a51-8ee9-e4159da409f3,E46399,Associate,Tax,APAC,2,5,1,Enjoy working with my team,2024-07-08,2025-12-19 08:13:39.498599
2e7f0818-83f0-4570-a18c-855eea2ca5c5,E62654,Associate,Advisory,APAC,3,2,4,Good work culture,2023-07-31,2025-12-19 08:13:39.498609
3bd0623f-8b38-4df3-957b-ec9f9fb36106,E96939,Associate,Tax,EMEA,5,4,5,Enjoy working with my team,2024-05-26,2025-12-19 08:13:39.498619
990d8405-2c7d-4afd-b31f-ebc3597a99dd,E71628,Director,Audit,APAC,1,5,1,Burnout risk,2023-09-06,2025-12-19 08:13:39.498628
3bb58e2a-1fd8-44b7-b8c6-2cfd5a0c8085,E36016,Senior Associate,Audit,EMEA,4,2,3,Enjoy working with my team,2023-08-07,2025-12-19 08:13:39.498638
33c8e3e7-8792-4832-b3e0-3b7b9e022b33,E21328,Director,Tax,EMEA,4,2,5,Leadership communication can improve,2024-07-30,2025-12-19 08:13:39.498647
6d75d240-dc69-4b03-8e73-056a53fd433a,E96551,Associate,Advisory,Americas,1,3,5,High workload but supportive team,2023-01-28,2025-12-19 08:13:39.498657
e13c5c09-389d-4b22-9c9b-6ecf915bbc0f,E91323,Associate,Audit,APAC,2,4,4,Enjoy working with my team,2023-12-02,2025-12-19 08:13:39.498667
63a9296d-12d9-4500-8512-f6805682a0b6,E80316,Associate,Tax,Americas,2,4,2,High workload but supportive team,2024-05-16,2025-12-19 08:13:39.498676
1696e429-fc01-404d-b7e1-044335734c5a,E69704,Director,Tax,Americas,5,2,1,Leadership communication can improve,2024-06-17,2025-12-19 08:13:39.498685
a284159e-c49c-429b-9983-afea121e39d7,E90783,Senior Associate,Advisory,EMEA,4,3,5,Leadership communication can improve,2024-06-08,2025-12-19 08:13:39.498697
ba459fb0-3cc3-4ec2-99dc-14c5434a9112,E63002,Manager,Tax,EMEA,2,2,3,Enjoy working with my team,2023-10-30,2025-12-19 08:13:39.498707
404b686f-d60e-4cca-9daf-ba6adb784170,E50642,Senior Associate,Audit,Americas,4,2,2,Leadership communication can improve,2023-04-16,2025-12-19 08:13:39.498716
cbf0c5f0-0ae4-4d9e-a1d9-c9cd2fdb1874,E43205,Senior Associate,Tax,APAC,5,5,1,Good work culture,2024-08-09,2025-12-19 08:13:39.498727
14030460-9f38-4611-b4c5-258fa14cf90e,E65229,Director,Audit,APAC,1,2,4,Leadership communication can improve,2024-09-10,2025-12-19 08:13:39.498736
4e171891-577b-4e56-aae4-9da714d5983c,E66160,Manager,Tax,Americas,4,2,1,Enjoy working with my team,2024-05-23,2025-12-19 08:13:39.498745
c56a45fd-88ab-4378-9989-2d3dacafb50d,E89532,Director,Tax,APAC,2,5,3,High workload but supportive team,2024-06-08,2025-12-19 08:13:39.498756
9b6f6c8f-d0c6-4f66-ab77-e98c86b7f926,E20645,Senior Associate,Advisory,Americas,5,3,3,Burnout risk,2023-01-20,2025-12-19 08:13:39.498765
3a1faa2f-940c-48ad-b2b3-d1cc65670721,E17951,Associate,Tax,APAC,2,5,1,Good work culture,2023-07-03,2025-12-19 08:13:39.498775
e2542e6c-ad19-4c08-b85e-c30d475583c6,E22493,Senior Associate,Advisory,Americas,3,4,2,High workload but supportive team,2023-03-02,2025-12-19 08:13:39.498785
ffa42513-b183-4a9a-b7cd-cbbd6f35e9bb,E32241,Director,Audit,Americas,5,3,5,Burnout risk,2024-10-05,2025-12-19 08:13:39.498796
5799e170-16b3-4158-a709-818d3c6cb1c7,E30157,Director,Tax,EMEA,1,2,2,Burnout risk,2023-06-12,2025-12-19 08:13:39.498806
c249090f-937a-43e5-a440-abceca3b5237,E19472,Senior Associate,Audit,Americas,2,5,1,Enjoy working with my team,2024-12-16,2025-12-19 08:13:39.498815
28e0884a-2428-4f4e-8685-6a7b3868583d,E79684,Manager,Audit,APAC,3,1,3,Enjoy working with my team,2023-07-29,2025-12-19 08:13:39.498825
af33db76-e4a1-4809-b10c-cde4e2c606cd,E84856,Senior Associate,Advisory,APAC,2,1,2,Burnout risk,2024-09-09,2025-12-19 08:13:39.498834
5dbab05d-82a0-4e5f-a5f3-198c1109907f,E50168,Senior Associate,Tax,APAC,1,2,2,Good work culture,2023-07-29,2025-12-19 08:13:39.498844
c517ab40-089c-4078-b73e-a20340f48f4c,E50614,Senior Associate,Audit,Americas,5,5,3,Good work culture,2024-07-20,2025-12-19 08:13:39.498853
e54333b4-632f-4d5b-b233-289126676692,E96727,Senior Associate,Advisory,APAC,2,3,4,Leadership communication can improve,2023-01-16,2025-12-19 08:13:39.498863
a46fe4dc-8a2b-48ad-93d6-5b57e3f7b042,E85290,Manager,Tax,Americas,3,4,3,Leadership communication can improve,2024-01-05,2025-12-19 08:13:39.498873
17dc7eb4-745b-43bc-a66a-a6ec90dc29c0,E65226,Associate,Audit,APAC,4,3,3,Leadership communication can improve,2023-09-09,2025-12-19 08:13:39.498883
064885d8-abe5-458a-89a3-0fb98cce3711,E26325,Manager,Advisory,EMEA,2,3,4,Burnout risk,2024-05-06,2025-12-19 08:13:39.498893
19b4ed4d-6e79-4ff5-bdd1-4462149f42d4,E58567,Director,Advisory,Americas,2,2,4,High workload but supportive team,2023-07-21,2025-12-19 08:13:39.498903
dd80e05c-4ec9-4981-ba76-dbb90c7689f7,E30209,Director,Audit,EMEA,2,2,1,Enjoy working with my team,2023-05-01,2025-12-19 08:13:39.498912
433ddd3b-5ea0-4122-8e0b-41757d58267e,E21859,Senior Associate,Audit,EMEA,1,3,2,Enjoy working with my team,2024-08-10,2025-12-19 08:13:39.498925
d65ecc6a-8689-435d-ba99-d62040bf4602,E65172,Manager,Audit,Americas,3,2,2,Enjoy working with my team,2023-05-15,2025-12-19 08:13:39.498935
0d64de95-c267-45b8-974e-c776928cf6f0,E42828,Associate,Tax,EMEA,3,5,1,Burnout risk,2024-03-27,2025-12-19 08:13:39.498945
b7b377aa-46d0-414b-84b7-908719eccf48,E82099,Senior Associate,Advisory,EMEA,5,5,1,Enjoy working with my team,2024-12-04,2025-12-19 08:13:39.498954
286cf208-cd9a-47e7-a42c-319a5e9a8ae9,E24638,Director,Advisory,APAC,1,4,3,High workload but supportive team,2024-04-24,2025-12-19 08:13:39.498963
8b099aa2-3327-4bee-871c-080b91c3edb7,E51361,Associate,Tax,EMEA,4,4,5,Leadership communication can improve,2023-05-16,2025-12-19 08:13:39.498974
3b7cc9d6-b864-498f-b1f0-09a90d9ca7f0,E57934,Associate,Audit,Americas,5,1,4,Leadership communication can improve,2024-10-28,2025-12-19 08:13:39.498983
a1f6ec9e-1050-4614-8e6d-1b7baec900c3,E75959,Director,Tax,EMEA,1,1,5,Enjoy working with my team,2024-05-03,2025-12-19 08:13:39.498992
dfb50d74-324f-4f5d-a3cb-c60a3cf135fa,E44062,Director,Advisory,EMEA,2,1,4,High workload but supportive team,2024-11-10,2025-12-19 08:13:39.499008
f22afee2-8803-4ac8-9bf3-e6aff85c66eb,E71256,Director,Audit,EMEA,4,5,5,Burnout risk,2024-01-14,2025-12-19 08:13:39.499018
26dce7c2-b6d4-434f-81ab-0d6a9b466345,E56012,Associate,Advisory,EMEA,1,2,2,Burnout risk,2024-09-26,2025-12-19 08:13:39.499027
8e26578c-4c2d-49cd-969a-60a13449f87a,E29521,Director,Audit,EMEA,4,3,2,Enjoy working with my team,2024-02-25,2025-12-19 08:13:39.499037
c7b5b135-0f5b-4ff8-b360-2e987d7c6c58,E63207,Associate,Audit,Americas,5,3,4,Good work culture,2024-12-10,2025-12-19 08:13:39.499050
97f963d5-1e9d-476d-96fe-2517343d7bfb,E47736,Manager,Advisory,EMEA,3,1,1,Enjoy working with my team,2023-12-18,2025-12-19 08:13:39.499059
dfc5b732-8ea0-4f79-b70b-2b2f0e7aac76,E51694,Manager,Tax,APAC,5,5,2,Good work culture,2023-12-24,2025-12-19 08:13:39.499071
9997578a-981d-490a-9857-214ea9047efd,E67702,Associate,Tax,EMEA,4,3,4,High workload but supportive team,2024-12-23,2025-12-19 08:13:39.499082
4da226d2-2295-4e6c-b30c-df11d30838e6,E89506,Manager,Advisory,EMEA,2,2,1,Burnout risk,2023-12-02,2025-12-19 08:13:39.499092
eb0ab833-1d3d-49d3-848f-707163267b2a,E52136,Manager,Tax,EMEA,2,4,3,Leadership communication can improve,2024-08-20,2025-12-19 08:13:39.499102
d63f9813-efde-4563-a2e8-3ae5b5def801,E39625,Director,Advisory,EMEA,5,1,5,Burnout risk,2024-04-30,2025-12-19 08:13:39.499112
0a79ccb7-736d-4d23-8b8f-b329dc8db5b0,E66317,Senior Associate,Tax,Americas,3,5,1,Enjoy working with my team,2024-08-17,2025-12-19 08:13:39.499122
d61480ee-a85b-4f2d-bce9-3b2ce77578ff,E73625,Associate,Tax,EMEA,4,4,2,Burnout risk,2024-08-27,2025-12-19 08:13:39.499132
d2f947c6-0509-446b-91d0-446aeee2ee27,E49629,Associate,Advisory,APAC,2,3,1,Burnout risk,2024-03-06,2025-12-19 08:13:39.499142
a43435c7-9224-48e8-bd03-d7c1a2504aa4,E28507,Director,Advisory,EMEA,4,5,5,Good work culture,2024-08-11,2025-12-19 08:13:39.499152
26e965a1-271f-45a7-b815-02eded88cc87,E36891,Director,Advisory,EMEA,4,1,4,Enjoy working with my team,2023-06-28,2025-12-19 08:13:39.499164
fe56fea0-3429-44dc-9bd1-e0d2cc4afe89,E17961,Associate,Audit,APAC,1,5,2,Burnout risk,2023-02-16,2025-12-19 08:13:39.499174
f10bca5c-5123-47ea-aab9-3127f99ea334,E31105,Associate,Audit,APAC,3,3,1,Good work culture,2024-03-19,2025-12-19 08:13:39.499185
89ebf44a-ddf2-4cd5-b85a-4d6f69d062e0,E27751,Manager,Advisory,EMEA,1,1,5,Good work culture,2023-08-22,2025-12-19 08:13:39.499195
341a9833-c2ef-42b5-84d7-52afc2d2a355,E71326,Senior Associate,Audit,EMEA,4,2,3,High workload but supportive team,2023-11-07,2025-12-19 08:13:39.499206
66c714a9-03e7-47f4-b67d-ac8d309f8201,E39421,Associate,Advisory,EMEA,5,4,1,Leadership communication can improve,2024-10-23,2025-12-19 08:13:39.499216
4d5f4f1f-f7ec-4508-81cc-7fdc957c43a1,E80556,Associate,Tax,APAC,2,1,1,Enjoy working with my team,2024-04-21,2025-12-19 08:13:39.499226
09cc6494-e006-4f83-ad7b-99a9f1bc4306,E84490,Senior Associate,Tax,Americas,3,4,2,Burnout risk,2023-12-05,2025-12-19 08:13:39.499236
c52e07b3-8373-4e6e-941b-4728ba6b3c70,E54115,Manager,Advisory,EMEA,2,2,4,Good work culture,2024-11-15,2025-12-19 08:13:39.499247
8a65d3d6-7dfd-46e9-b1a1-be3783714450,E79781,Associate,Advisory,EMEA,5,4,1,Good work culture,2024-11-03,2025-12-19 08:13:39.499259
889e983e-e633-4562-8303-baa66035b97b,E22067,Associate,Tax,APAC,3,4,5,Leadership communication can improve,2024-08-17,2025-12-19 08:13:39.499270
6e0bc125-e99f-499a-9364-10081132566e,E94141,Associate,Advisory,APAC,3,5,3,Burnout risk,2024-06-19,2025-12-19 08:13:39.499279
01ad3cc7-63a6-4c2f-91e3-31e4d9b69523,E76487,Senior Associate,Advisory,Americas,1,2,1,High workload but supportive team,2024-04-23,2025-12-19 08:13:39.499290
df3a17f3-f2ac-4974-9d8b-1206406f1b5f,E31461,Manager,Tax,APAC,1,3,1,Enjoy working with my team,2024-06-10,2025-12-19 08:13:39.499299
adb9338f-44fa-4b8b-b315-b1ceeaea1fe0,E84223,Manager,Audit,EMEA,3,4,2,Good work culture,2023-08-24,2025-12-19 08:13:39.499309
f6663d3d-34ed-49cb-a775-33f24c1c1a11,E32753,Manager,Audit,EMEA,3,2,5,Enjoy working with my team,2023-09-29,2025-12-19 08:13:39.499320
304318ca-2128-44d7-b65d-7b269954c03c,E92032,Senior Associate,Tax,EMEA,4,4,4,Good work culture,2024-10-21,2025-12-19 08:13:39.499329
c46370ad-081c-4b0b-b462-a719b2440c4a,E89099,Associate,Audit,APAC,2,4,5,High workload but supportive team,2024-07-19,2025-12-19 08:13:39.499339
426d7acb-45bd-4509-bd10-9d2f61b28add,E68509,Associate,Tax,Americas,5,4,1,Enjoy working with my team,2024-10-14,2025-12-19 08:13:39.499350
59831d07-66f1-4b28-ba61-debbb2113919,E86371,Manager,Advisory,APAC,1,3,2,Burnout risk,2023-04-02,2025-12-19 08:13:39.499360
8fcd691c-af80-4285-bfe5-6ea0b3f2f286,E74790,Director,Advisory,Americas,1,5,4,High workload but supportive team,2024-09-26,2025-12-19 08:13:39.499369
d92c205b-5a36-490d-ad39-c84d509c8a8b,E28873,Director,Advisory,Americas,4,5,5,Leadership communication can improve,2023-07-12,2025-12-19 08:13:39.499382
ca87be35-7d57-4c1b-84d2-c19f07f4a649,E26265,Associate,Audit,EMEA,1,5,5,Enjoy working with my team,2024-11-18,2025-12-19 08:13:39.499392
