survey_id,account_id,account_name,industry,los,relationship_score,trust_score,recommend_score,comment_text,survey_sent_date,survey_completed_date,respondent_role,insert_ts
ed237eaa-12d8-4374-901b-e12079289ee0,A1191,Client_446,Pharma,Advisory,8,9,8,Needs improvement in turnaround time,2023-09-10,2023-05-26,Manager,2025-12-19 08:13:39.218069
66e72327-9895-4923-b1e9-cf80138ddee0,A2195,Client_184,Retail,Audit,9,4,3,Overall satisfied,2023-12-09,2023-07-09,Director,2025-12-19 08:13:39.218080
7e1c8a87-b557-4443-8017-50485fbf7d00,A1300,Client_439,Energy,Tax,5,5,1,Excellent relationship with leadership,2023-12-27,2024-08-02,Director,2025-12-19 08:13:39.218091
df56c3e4-240a-46a2-8095-9906a9889571,A1495,Client_465,Energy,Tax,5,8,10,Needs improvement in turnaround time,2023-08-22,2024-09-02,Manager,2025-12-19 08:13:39.218102
6637bbaf-d099-4914-91a0-473ec9ce5649,A1526,Client_315,Pharma,Advisory,6,4,3,Overall satisfied,2024-07-30,2023-12-23,Director,2025-12-19 08:13:39.218113
95dae3c5-8d79-4477-9173-d2f856b97f5f,A2613,Client_381,Pharma,Tax,6,7,10,Excellent relationship with leadership,2023-07-23,2023-03-18,Director,2025-12-19 08:13:39.218127
ce929154-439e-41e6-ad1b-04594f574c14,A1119,Client_263,Energy,Audit,4,4,2,Strong collaboration and trust,2023-01-17,2024-11-09,CXO,2025-12-19 08:13:39.218138
93904373-1256-4ace-bf87-1b841ad05ede,A2507,Client_414,Energy,Audit,7,9,6,Good delivery but slow communication,2024-11-30,2023-06-21,Director,2025-12-19 08:13:39.218149
be778774-4cee-4876-b685-e10ad85cfc0b,A2506,Client_200,Energy,Audit,9,9,2,Good delivery but slow communication,2023-07-29,2023-10-19,Manager,2025-12-19 08:13:39.218160
dfa71f7f-63e4-45e9-bd1a-de922e812de6,A1925,Client_138,Retail,Audit,8,4,6,Needs improvement in turnaround time,2023-01-06,2023-04-09,Manager,2025-12-19 08:13:39.218171
d5db384c-02f1-4c95-b0e4-227d284720ea,A1253,Client_18,Retail,Audit,6,8,8,Needs improvement in turnaround time,2024-02-10,2023-01-24,Manager,2025-12-19 08:13:39.218182
93ba48c8-fee8-40a1-8999-6d4b0902b101,A1905,Client_107,Tech,Tax,6,6,7,Overall satisfied,2024-08-07,2024-10-05,Manager,2025-12-19 08:13:39.218194
41599403-c417-406c-af8f-950bd4944748,A1404,Client_341,Energy,Advisory,6,8,5,Excellent relationship with leadership,2023-04-04,2024-05-10,Director,2025-12-19 08:13:39.218208
79d7fce0-37b4-4ccd-aa08-12a34eb4ff3c,A2628,Client_30,Retail,Advisory,4,8,3,Needs improvement in turnaround time,2023-04-10,2024-02-29,Director,2025-12-19 08:13:39.218220
913c6698-5240-4cb2-89f7-0e4b2df1db48,A2874,Client_481,Pharma,Advisory,8,4,0,Excellent relationship with leadership,2023-12-25,2024-05-17,CXO,2025-12-19 08:13:39.218233
b3a9f036-d7f9-4c37-a7ba-3b5c477a4617,A2465,Client_140,Energy,Tax,8,10,4,Excellent relationship with leadership,2024-05-20,2023-08-07,Manager,2025-12-19 08:13:39.218247
0f628891-f450-4a33-8828-ed8de7f345e7,A2966,Client_496,Tech,Advisory,7,10,8,Strong collaboration and trust,2024-12-29,2023-11-30,CXO,2025-12-19 08:13:39.218258
8603a0d3-78d8-4d2a-aea4-ef95088e6b65,A2026,Client_484,Retail,Audit,9,6,6,Needs improvement in turnaround time,2023-12-20,2023-03-31,Manager,2025-12-19 08:13:39.218270
2c1f3ddf-4af0-460e-8887-30d5853c35ea,A1391,Client_227,Retail,Tax,9,7,7,Strong collaboration and trust,2024-08-30,2024-06-25,Manager,2025-12-19 08:13:39.218281
79db807c-2332-402e-983b-0ab8239a1715,A2029,Client_122,Energy,Tax,5,10,4,Excellent relationship with leadership,2023-02-14,2024-09-12,Director,2025-12-19 08:13:39.218292
6b85a37f-1fe6-4fed-a75b-83c24ba8a6b8,A2040,Client_164,Retail,Audit,8,4,6,Good delivery but slow communication,2023-11-28,2023-03-01,CXO,2025-12-19 08:13:39.218307
0b138fb3-92ae-4a31-9d89-9be4a800d1ac,A1490,Client_24,Retail,Advisory,9,8,10,Needs improvement in turnaround time,2023-10-15,2024-02-07,Manager,2025-12-19 08:13:39.218323
f4d83dab-0388-431c-a3ee-3b7e64f9a269,A2950,Client_328,Tech,Tax,5,6,3,Excellent relationship with leadership,2023-09-15,2024-06-25,Director,2025-12-19 08:13:39.218337
c83055ae-daac-4b75-8014-bef3ac8d7dce,A2218,Client_169,Tech,Audit,5,10,1,Excellent relationship with leadership,2024-02-03,2023-02-02,CXO,2025-12-19 08:13:39.218347
ebc442f4-f8c0-4c65-9ff3-17e45acb450a,A2033,Client_232,Banking,Audit,8,8,0,Good delivery but slow communication,2023-12-05,2023-11-14,Director,2025-12-19 08:13:39.218362
89cf30e8-05ff-42fc-8846-4fac12c8ac42,A2273,Client_149,Energy,Tax,4,6,9,Strong collaboration and trust,2023-08-06,2024-05-03,Director,2025-12-19 08:13:39.218378
0dfae127-3a46-44d3-b3db-e455f8e06e04,A1531,Client_226,Pharma,Tax,7,9,9,Strong collaboration and trust,2024-11-03,2023-03-25,Director,2025-12-19 08:13:39.218401
f04cc626-2e75-4df8-a822-8697cffa211d,A1166,Client_96,Tech,Audit,10,6,0,Good delivery but slow communication,2024-08-11,2024-11-27,Director,2025-12-19 08:13:39.218427
891663e8-8b64-4422-8996-87673b6a4798,A2431,Client_161,Pharma,Advisory,10,7,8,Strong collaboration and trust,2024-10-15,2024-07-30,Manager,2025-12-19 08:13:39.218437
6e5dea82-ff1f-4f8e-930b-4c4c0634a54c,A1090,Client_22,Pharma,Audit,6,8,9,Good delivery but slow communication,2023-08-09,2023-08-10,Director,2025-12-19 08:13:39.218447
f162559b-b4d9-45a0-b402-4f10cfd08cbf,A1268,Client_433,Retail,Tax,9,9,10,Needs improvement in turnaround time,2023-01-02,2023-04-13,CXO,2025-12-19 08:13:39.218457
34236c94-b779-4453-aa9a-308443000dfe,A2055,Client_161,Pharma,Advisory,4,10,0,Good delivery but slow communication,2024-08-23,2023-12-13,Director,2025-12-19 08:13:39.218469
cb13945d-ac97-486c-817b-ee75fdd023c4,A1395,Client_405,Retail,Audit,4,4,1,Good delivery but slow communication,2023-10-29,2023-12-29,Director,2025-12-19 08:13:39.218479
6ececf3a-4ae9-47c1-8c21-f6a9bb6703a7,A1193,Client_494,Retail,Audit,6,8,0,Needs improvement in turnaround time,2024-10-31,2023-04-03,Manager,2025-12-19 08:13:39.218493
266cb3e4-3e5c-4ebf-91ad-6c13b2eec050,A1604,Client_312,Retail,Advisory,4,5,6,Excellent relationship with leadership,2023-02-07,2023-12-31,Director,2025-12-19 08:13:39.218505
c91957ce-7930-47b0-96a4-a31827fe8187,A1247,Client_295,Banking,Advisory,10,9,9,Good delivery but slow communication,2024-08-13,2024-02-26,Manager,2025-12-19 08:13:39.218515
c067a79d-3ad1-4ff6-ab33-9d6cff3fb32d,A1897,Client_42,Retail,Tax,10,9,7,Strong collaboration and trust,2024-05-09,2023-01-08,Manager,2025-12-19 08:13:39.218529
2f031c31-360a-49f3-bd8b-e9beeca20827,A1023,Client_329,Pharma,Advisory,5,8,3,Good delivery but slow communication,2024-07-25,2024-01-10,CXO,2025-12-19 08:13:39.218540
c1798f9c-d136-43a6-9d40-ae75bb89b0be,A2004,Client_471,Banking,Advisory,7,4,2,Overall satisfied,2023-08-14,2023-08-01,CXO,2025-12-19 08:13:39.218550
554e20e7-d0a3-4801-bcc6-731e0040da55,A1152,Client_391,Tech,Tax,8,6,2,Good delivery but slow communication,2023-02-13,2024-07-30,Director,2025-12-19 08:13:39.218560
11dd7ef0-44fd-41f6-8162-a62772343342,A1084,Client_341,Banking,Audit,7,10,10,Strong collaboration and trust,2024-04-27,2024-05-22,Director,2025-12-19 08:13:39.218570
b5c7f560-d63d-435c-af62-c04f14c39b2d,A2069,Client_285,Pharma,Tax,5,9,7,Excellent relationship with leadership,2024-07-07,2023-01-08,Director,2025-12-19 08:13:39.218580
bab1acd9-3803-4f2d-ae62-9500534678b7,A1818,Client_55,Banking,Advisory,5,7,2,Strong collaboration and trust,2024-10-27,2023-08-24,CXO,2025-12-19 08:13:39.218592
cf3ccc6f-5628-4af6-91f8-09323455e95e,A1795,Client_304,Pharma,Audit,7,6,7,Strong collaboration and trust,2023-06-22,2023-04-23,CXO,2025-12-19 08:13:39.218609
4610c00a-9af6-47ca-aae1-11a9a6edc048,A2135,Client_221,Banking,Advisory,4,8,1,Strong collaboration and trust,2024-11-14,2023-05-15,Manager,2025-12-19 08:13:39.218618
6293ed13-b596-43a7-8feb-5ebf46958f75,A2455,Client_331,Tech,Advisory,8,10,9,Good delivery but slow communication,2023-07-20,2023-03-02,CXO,2025-12-19 08:13:39.218628
a1fe6bfd-564a-4d76-bc01-bf0a1654dc10,A1664,Client_183,Retail,Advisory,8,10,7,Overall satisfied,2023-05-19,2023-03-02,Director,2025-12-19 08:13:39.218638
4066f660-f821-4885-9933-dca85a8fe03d,A2613,Client_78,Tech,Audit,10,6,10,Excellent relationship with leadership,2024-09-06,2024-03-16,Manager,2025-12-19 08:13:39.218649
751e0be3-a70b-4cce-8ef2-d759187a11e5,A2347,Client_353,Retail,Advisory,8,10,1,Strong collaboration and trust,2024-08-19,2024-12-21,Director,2025-12-19 08:13:39.218659
be1cd02c-423d-4d9c-a5b5-3bb2d4a28641,A2296,Client_56,Retail,Tax,10,8,0,Excellent relationship with leadership,2024-01-03,2023-02-01,Director,2025-12-19 08:13:39.218668
6f562e98-4a28-42d9-bbc7-47971dbc8c44,A1334,Client_46,Banking,Audit,10,4,3,Needs improvement in turnaround time,2023-01-07,2024-06-15,CXO,2025-12-19 08:13:39.218678
f34b28e1-bf4b-4569-92f2-435687fc3ee3,A1829,Client_403,Pharma,Audit,9,8,0,Excellent relationship with leadership,2023-09-19,2024-02-21,CXO,2025-12-19 08:13:39.218691
efb60443-1539-47ca-8eaa-1c0b80c52592,A2794,Client_278,Banking,Advisory,8,7,1,Excellent relationship with leadership,2023-02-09,2024-07-19,CXO,2025-12-19 08:13:39.218701
45745f5e-1994-4fa8-bd47-18c64107b582,A1559,Client_218,Retail,Tax,6,6,9,Excellent relationship with leadership,2023-01-31,2024-02-18,CXO,2025-12-19 08:13:39.218719
78903f1a-ed7d-4829-875d-eea57563c20b,A2209,Client_349,Pharma,Advisory,4,7,2,Needs improvement in turnaround time,2023-09-26,2023-12-15,Director,2025-12-19 08:13:39.218731
dd285235-af34-4fe1-86ae-79bdbc779548,A1885,Client_305,Retail,Audit,9,8,10,Overall satisfied,2023-12-23,2024-08-08,Manager,2025-12-19 08:13:39.218748
c6211dd5-69e5-4ce7-8c7b-cd8f1456137e,A1083,Client_250,Pharma,Audit,8,6,1,Excellent relationship with leadership,2023-05-27,2024-11-12,Manager,2025-12-19 08:13:39.218780
0516c639-add7-4cde-88c2-bec572a42a23,A2347,Client_9,Pharma,Advisory,6,7,10,Needs improvement in turnaround time,2024-03-17,2023-07-03,Director,2025-12-19 08:13:39.218793
b65e6c15-7ef8-465a-afa0-89393d0378b3,A2736,Client_98,Retail,Tax,7,7,6,Overall satisfied,2023-03-29,2024-09-06,Director,2025-12-19 08:13:39.218805
b03330bd-4553-4024-91d8-8189b4336d09,A1399,Client_23,Banking,Tax,10,6,7,Good delivery but slow communication,2024-06-21,2024-10-07,Director,2025-12-19 08:13:39.218819
bb84ec31-394a-40de-88e3-a55204adba77,A1252,Client_241,Pharma,Advisory,9,7,8,Excellent relationship with leadership,2024-08-19,2023-01-15,CXO,2025-12-19 08:13:39.218833
26eef955-84ac-401a-9886-c5b88c288ffc,A2978,Client_401,Energy,Audit,8,10,7,Needs improvement in turnaround time,2023-03-28,2023-05-04,Director,2025-12-19 08:13:39.218844
b296b32d-bfed-4e9f-b07a-d0467efd64f9,A1792,Client_71,Retail,Tax,7,4,3,Excellent relationship with leadership,2024-09-03,2024-06-18,CXO,2025-12-19 08:13:39.218854
d368303f-6e8f-4145-a209-604acb0c80f7,A1553,Client_414,Energy,Advisory,8,9,10,Needs improvement in turnaround time,2024-05-09,2024-10-28,CXO,2025-12-19 08:13:39.218865
eb216530-fc88-45bc-8380-adbfe3be3fb8,A1255,Client_203,Pharma,Tax,5,10,7,Needs improvement in turnaround time,2024-12-01,2023-10-30,CXO,2025-12-19 08:13:39.218876
16284538-514c-488f-97d3-f3d334a3da1a,A1323,Client_33,Pharma,Tax,5,5,1,Good delivery but slow communication,2023-11-27,2023-06-01,Director,2025-12-19 08:13:39.218887
fddee499-e334-4808-8031-bdc91df80a0a,A1367,Client_493,Tech,Tax,5,6,6,Strong collaboration and trust,2023-01-01,2024-06-17,Director,2025-12-19 08:13:39.218897
26e52342-f2d6-46bd-a8c3-664b65893bdd,A2526,Client_429,Retail,Advisory,6,8,6,Strong collaboration and trust,2024-04-08,2023-07-04,CXO,2025-12-19 08:13:39.218908
ed1641e1-f74e-4e8d-9adf-f585d54cf5c1,A1741,Client_490,Banking,Tax,10,5,0,Excellent relationship with leadership,2023-08-22,2023-12-05,CXO,2025-12-19 08:13:39.218919
874b342b-4364-4b33-8cc0-066c7c82c6eb,A2571,Client_45,Tech,Advisory,4,8,4,Excellent relationship with leadership,2024-02-28,2023-01-18,Director,2025-12-19 08:13:39.218934
d9c17345-c8d7-4c1f-b2d6-930b474dcd52,A2254,Client_492,Retail,Audit,6,9,2,Good delivery but slow communication,2023-06-03,2023-05-10,Manager,2025-12-19 08:13:39.218945
84a21227-c359-4718-bd44-6578dc119b28,A2470,Client_365,Banking,Audit,8,4,2,Overall satisfied,2023-10-05,2023-09-22,Manager,2025-12-19 08:13:39.218956
45de793d-4087-44a4-9828-576bf0ea0962,A1463,Client_372,Banking,Tax,9,9,1,Excellent relationship with leadership,2023-02-01,2024-07-05,Director,2025-12-19 08:13:39.218967
2fa005e3-b8ed-497a-bc9d-e7a69c594965,A2048,Client_114,Pharma,Advisory,10,10,3,Needs improvement in turnaround time,2024-05-08,2024-08-28,Manager,2025-12-19 08:13:39.218979
6c42cf9e-0bc0-4a69-9df4-56b4cd024dff,A1309,Client_353,Pharma,Audit,10,5,1,Strong collaboration and trust,2024-03-13,2024-06-27,CXO,2025-12-19 08:13:39.218990
a7d5d529-7fdd-4cee-a59e-a4ecf4072a33,A1467,Client_48,Tech,Tax,8,8,10,Overall satisfied,2023-03-24,2024-05-29,CXO,2025-12-19 08:13:39.219001
540292d8-4c01-43ce-90d6-72e2062a24a9,A2337,Client_8,Banking,Advisory,8,7,2,Excellent relationship with leadership,2023-06-16,2024-02-23,Director,2025-12-19 08:13:39.219014
245f459f-269b-4bf6-8de3-533cae9a6424,A1948,Client_266,Retail,Tax,10,5,10,Excellent relationship with leadership,2024-01-06,2024-05-31,Director,2025-12-19 08:13:39.219026
f5db07c1-0308-4a5d-a946-0bdd8d73939c,A1924,Client_498,Pharma,Tax,10,5,6,Good delivery but slow communication,2024-12-20,2023-11-04,Manager,2025-12-19 08:13:39.219037
2c2b6ff4-5ceb-4db6-a5a6-3917ba7abe4b,A2070,Client_487,Retail,Audit,5,9,7,Good delivery but slow communication,2023-11-19,2023-11-15,Director,2025-12-19 08:13:39.219054
66a44cbd-74af-4b6e-8f22-e6026a81e313,A2531,Client_96,Tech,Advisory,6,5,5,Strong collaboration and trust,2023-03-11,2024-04-22,Manager,2025-12-19 08:13:39.219065
ba694c91-dc4d-4143-bae0-fcdcebaaffe3,A2391,Client_286,Tech,Advisory,4,6,0,Good delivery but slow communication,2023-09-15,2023-12-11,Director,2025-12-19 08:13:39.219075
c65f4f5b-1c40-4227-b728-215c11dd1fb6,A1471,Client_284,Retail,Audit,8,7,2,Strong collaboration and trust,2023-09-26,2024-03-27,Director,2025-12-19 08:13:39.219086
51520210-1e34-4d44-96dd-63e33281d03c,A1968,Client_223,Energy,Tax,9,4,8,Good delivery but slow communication,2024-07-07,2024-07-13,Director,2025-12-19 08:13:39.219097
5dc3f148-ee86-41c0-8dce-f4c6695a2676,A1612,Client_165,Retail,Tax,4,9,10,Good delivery but slow communication,2023-02-26,2024-10-02,Director,2025-12-19 08:13:39.219107
6189b32f-b998-4bf7-803b-bb1321e1402f,A1641,Client_107,Banking,Advisory,10,10,3,Needs improvement in turnaround time,2024-07-22,2024-01-04,Manager,2025-12-19 08:13:39.219118
f2bbf2f2-73d0-4544-a4c6-8a19e9a79e82,A1388,Client_53,Pharma,Advisory,5,7,2,Strong collaboration and trust,2024-11-03,2024-11-01,CXO,2025-12-19 08:13:39.219129
a3475b27-26d4-499b-bc02-d15c1f420f43,A1984,Client_431,Pharma,Advisory,4,6,4,Good delivery but slow communication,2023-01-04,2024-10-12,CXO,2025-12-19 08:13:39.219139
7794eb1f-329e-472e-b85d-30a3e8eb7fe3,A1031,Client_413,Energy,Audit,6,6,5,Good delivery but slow communication,2024-08-28,2024-09-03,Director,2025-12-19 08:13:39.219152
38cd2445-e40c-44ab-8575-828044ca5eac,A2907,Client_157,Pharma,Advisory,7,6,4,Good delivery but slow communication,2023-08-07,2023-03-12,Manager,2025-12-19 08:13:39.219163
de65904c-59d0-437a-a8ec-f345b43577c2,A2629,Client_314,Energy,Audit,10,4,10,Excellent relationship with leadership,2023-08-21,2023-08-21,CXO,2025-12-19 08:13:39.219175
daeeaa9c-346d-4b24-995c-b1ef7349ed99,A2816,Client_142,Retail,Tax,5,8,6,Overall satisfied,2024-04-23,2023-01-30,CXO,2025-12-19 08:13:39.219185
fb4f0619-d339-4c31-b8a0-a448b1a3cd8b,A1051,Client_385,Banking,Advisory,5,10,10,Excellent relationship with leadership,2023-08-20,2023-10-29,Director,2025-12-19 08:13:39.219196
d59a989b-66a4-4c8e-851b-1720807200e3,A2228,Client_308,Energy,Tax,9,9,8,Excellent relationship with leadership,2024-07-18,2024-02-28,Manager,2025-12-19 08:13:39.219207
46328243-8e7f-49d5-8599-23601ff61f72,A1140,Client_376,Retail,Advisory,8,4,7,Overall satisfied,2024-02-18,2023-02-24,Manager,2025-12-19 08:13:39.219220
c414bd4d-e538-4214-8a71-86d5e0ad6c9b,A2905,Client_415,Tech,Audit,6,8,9,Good delivery but slow communication,2024-05-26,2024-09-13,Director,2025-12-19 08:13:39.219231
50615a2a-678a-4835-a478-ef2e922f1c84,A1445,Client_234,Energy,Audit,8,5,7,Excellent relationship with leadership,2024-08-20,2023-02-16,CXO,2025-12-19 08:13:39.219242
56ba32c9-47ea-48bb-a6eb-380a833bad53,A1439,Client_61,Tech,Audit,5,5,9,Excellent relationship with leadership,2023-09-28,2024-07-24,CXO,2025-12-19 08:13:39.219256
8b22ec51-0ea5-4db4-9375-0cc441b45a0a,A2903,Client_451,Energy,Audit,6,7,3,Strong collaboration and trust,2023-11-16,2024-06-21,CXO,2025-12-19 08:13:39.219269
bcc06d9c-f7b0-46b8-832e-0767feccf439,A2633,Client_203,Retail,Tax,6,7,7,Needs improvement in turnaround time,2023-09-19,2023-01-07,Director,2025-12-19 08:13:39.219280
e95937bd-ffd9-4209-baae-aec3376cc34c,A1036,Client_114,Energy,Tax,7,10,5,Needs improvement in turnaround time,2023-01-13,2023-01-04,Manager,2025-12-19 08:13:39.219292
c8433d09-ba97-42f5-8777-9d44f6492480,A2980,Client_231,Energy,Advisory,5,5,8,Good delivery but slow communication,2023-05-04,2023-07-05,Manager,2025-12-19 08:13:39.219302
7718086e-7f20-426e-b913-e63363aa47ff,A2320,Client_276,Tech,Audit,8,10,3,Overall satisfied,2024-03-01,2024-07-04,CXO,2025-12-19 08:13:39.219313
1fb371ac-30a8-4c41-bd0b-b0c9566661c6,A1984,Client_285,Pharma,Tax,5,7,4,Good delivery but slow communication,2024-09-05,2023-07-30,CXO,2025-12-19 08:13:39.219324
8205e267-81ad-455e-a0e3-2583198a9b79,A2741,Client_6,Pharma,Advisory,10,6,10,Overall satisfied,2024-03-17,2024-08-06,CXO,2025-12-19 08:13:39.219335
09d84230-9b52-42fb-a29b-a8dbc06fdc40,A2356,Client_390,Banking,Tax,7,9,6,Strong collaboration and trust,2023-10-07,2024-07-10,Director,2025-12-19 08:13:39.219346
b72c0d96-671d-4b5f-a3fa-8f0747daf360,A1474,Client_49,Tech,Audit,6,9,4,Good delivery but slow communication,2023-12-15,2024-06-17,Manager,2025-12-19 08:13:39.219360
35e6534c-c96c-4115-b87c-007d79be2a6b,A1567,Client_297,Retail,Audit,4,8,10,Excellent relationship with leadership,2024-03-19,2023-12-26,CXO,2025-12-19 08:13:39.219372
c718c015-cac3-45d4-a8f5-1d545f99e64b,A1315,Client_496,Pharma,Audit,4,4,6,Good delivery but slow communication,2024-04-23,2024-07-24,Manager,2025-12-19 08:13:39.219389
b09caea4-2097-4efa-9354-d1e675d5c04f,A1180,Client_243,Banking,Tax,8,9,3,Needs improvement in turnaround time,2023-09-16,2024-10-02,Manager,2025-12-19 08:13:39.219407
bf85555f-4a5c-4220-98de-a4a1650f46ce,A1194,Client_43,Energy,Advisory,6,8,5,Excellent relationship with leadership,2024-07-19,2024-10-02,Manager,2025-12-19 08:13:39.219422
e52ec9ec-2cc0-4caa-8e61-7e6f504fdc37,A1762,Client_294,Pharma,Audit,4,8,3,Needs improvement in turnaround time,2024-08-10,2023-07-22,CXO,2025-12-19 08:13:39.219440
2f677b8e-7630-4d4a-b068-4090d7c890d8,A1427,Client_391,Energy,Audit,9,7,5,Overall satisfied,2024-05-23,2023-07-01,Director,2025-12-19 08:13:39.219458
c00bc9af-66f1-4336-9cb5-ca9527a2f292,A1818,Client_237,Energy,Advisory,7,7,7,Excellent relationship with leadership,2024-08-04,2023-08-03,Director,2025-12-19 08:13:39.219468
1d2bec8f-2632-41f2-b77b-6c646d2b8515,A2614,Client_287,Energy,Audit,5,10,4,Strong collaboration and trust,2024-05-12,2023-09-21,Manager,2025-12-19 08:13:39.219477
cc216123-5b4e-4a80-a7de-96c1f3766b8f,A1149,Client_300,Pharma,Audit,10,10,8,Strong collaboration and trust,2024-07-14,2024-10-30,Manager,2025-12-19 08:13:39.219490
66316e7a-bc6d-4b25-b934-01778fcf76ad,A2637,Client_153,Tech,Tax,10,7,2,Good delivery but slow communication,2023-07-25,2024-09-14,Manager,2025-12-19 08:13:39.219499
06c42725-bb94-42b8-936a-5aee378f56b9,A1026,Client_348,Energy,Tax,4,6,0,Strong collaboration and trust,2023-04-07,2023-03-18,CXO,2025-12-19 08:13:39.219509
5a87c410-c065-41f4-aa67-3167ae4f01fa,A1458,Client_313,Banking,Tax,6,8,0,Excellent relationship with leadership,2023-10-17,2023-07-07,Manager,2025-12-19 08:13:39.219520
43136665-c36f-4f83-b92e-699aaba94cbc,A1407,Client_212,Pharma,Tax,8,5,1,Excellent relationship with leadership,2024-08-22,2024-09-10,CXO,2025-12-19 08:13:39.219532
96d740df-7e9f-42fa-8fae-dda5a79e719b,A1178,Client_2,Retail,Tax,4,10,6,Excellent relationship with leadership,2024-04-16,2024-12-21,Manager,2025-12-19 08:13:39.219542
32f1f269-a08f-4737-92b1-bd67c6014ee3,A1037,Client_160,Retail,Advisory,4,6,7,Good delivery but slow communication,2024-06-27,2024-11-08,CXO,2025-12-19 08:13:39.219553
7edf80ae-da71-48ed-a170-8b6c48d35ece,A1781,Client_233,Retail,Advisory,7,7,10,Good delivery but slow communication,2024-02-01,2024-04-07,CXO,2025-12-19 08:13:39.219565
551fb22e-d3f8-40e1-8478-8710ba4438c7,A1074,Client_300,Energy,Audit,4,10,2,Good delivery but slow communication,2024-04-14,2023-07-05,Director,2025-12-19 08:13:39.219575
03af23c0-ed70-4e9a-a220-ea670585c657,A1625,Client_115,Tech,Audit,6,8,6,Overall satisfied,2024-08-02,2024-03-25,CXO,2025-12-19 08:13:39.219587
43bfba5c-f719-481e-ac43-9802d1a5b8bd,A2834,Client_137,Pharma,Advisory,7,4,10,Excellent relationship with leadership,2024-01-06,2024-11-29,Director,2025-12-19 08:13:39.219597
fc071e88-1026-42d9-90ab-b592d17e869c,A2265,Client_101,Tech,Tax,7,4,1,Strong collaboration and trust,2024-11-28,2023-12-10,Director,2025-12-19 08:13:39.219607
ecc077f0-4938-43b6-b268-acde7f3fc897,A2388,Client_317,Banking,Tax,9,7,3,Good delivery but slow communication,2024-02-28,2023-01-05,Manager,2025-12-19 08:13:39.219617
1cf579f7-cb84-4156-b440-9996fc482c66,A1868,Client_261,Pharma,Tax,8,8,8,Overall satisfied,2024-03-06,2023-03-06,CXO,2025-12-19 08:13:39.219627
46e19918-d5d0-42e1-aafe-f5a8570aa1ae,A2900,Client_388,Retail,Tax,9,8,7,Good delivery but slow communication,2023-12-22,2024-05-27,Director,2025-12-19 08:13:39.219637
bcd8e6db-dd5c-4df3-86ab-81df95ce0272,A2982,Client_246,Retail,Tax,10,5,3,Needs improvement in turnaround time,2023-10-08,2023-10-06,Director,2025-12-19 08:13:39.219647
aa84ed46-9fc6-48af-83b2-bcb6553f5652,A1104,Client_87,Energy,Audit,5,7,6,Needs improvement in turnaround time,2024-11-04,2024-03-10,Director,2025-12-19 08:13:39.219656
b5ba30a2-e5b4-4721-b36c-c756a786003c,A2217,Client_202,Pharma,Advisory,6,8,7,Needs improvement in turnaround time,2024-01-30,2024-09-25,Director,2025-12-19 08:13:39.219666
aa84ab7f-2f1f-46f9-9f71-387c6ee7ee50,A2677,Client_299,Pharma,Tax,9,4,5,Excellent relationship with leadership,2024-10-05,2023-09-02,Director,2025-12-19 08:13:39.219679
9b5176a8-a387-4e26-a22d-742398d0a9cd,A2748,Client_227,Pharma,Tax,9,4,10,Good delivery but slow communication,2023-09-17,2023-01-25,Director,2025-12-19 08:13:39.219689
43ffa23c-1bcd-49b6-9d60-e28064e40d9e,A1494,Client_227,Energy,Audit,8,9,0,Overall satisfied,2023-10-07,2024-11-26,Manager,2025-12-19 08:13:39.219699
7ff3a572-ac3c-4dca-9899-df2556c71169,A2073,Client_313,Energy,Tax,5,9,9,Excellent relationship with leadership,2023-12-07,2023-01-28,CXO,2025-12-19 08:13:39.219708
eaf9a6b6-9ef5-4def-86bb-f262318702ce,A1903,Client_413,Pharma,Tax,8,10,0,Needs improvement in turnaround time,2024-06-21,2023-01-08,Director,2025-12-19 08:13:39.219718
9c03667e-27fa-46cb-b6d9-e0c8232e7b76,A1470,Client_273,Tech,Audit,9,8,5,Needs improvement in turnaround time,2024-08-17,2023-07-13,CXO,2025-12-19 08:13:39.219728
6ae38e21-5abf-43bf-be3a-9d9bbfd853b2,A2477,Client_311,Banking,Audit,7,8,6,Excellent relationship with leadership,2024-06-21,2023-02-13,Manager,2025-12-19 08:13:39.219738
ff04360b-f48c-4285-9cee-b7dc56d8d764,A2881,Client_142,Banking,Tax,5,7,3,Strong collaboration and trust,2023-10-09,2023-03-31,Director,2025-12-19 08:13:39.219751
25ba1b4b-f4c8-4b25-8d19-7556b3027965,A1002,Client_370,Energy,Audit,5,10,4,Strong collaboration and trust,2023-11-18,2023-04-16,CXO,2025-12-19 08:13:39.219761
09889d5e-31ae-458b-b28f-7394f31c1c5e,A2642,Client_378,Tech,Tax,6,8,3,Overall satisfied,2024-04-07,2024-10-08,Manager,2025-12-19 08:13:39.219771
ea03c8e6-c18c-40d9-9be4-5e3d489cc913,A1884,Client_106,Tech,Tax,7,7,4,Needs improvement in turnaround time,2023-09-30,2024-12-09,Director,2025-12-19 08:13:39.219784
cc82f6c8-13c4-412e-b113-23de2fa9a352,A2768,Client_222,Banking,Audit,5,10,2,Needs improvement in turnaround time,2023-07-21,2024-08-07,Manager,2025-12-19 08:13:39.219794
a4c2b065-8cf1-4a7f-98ee-dc3bcec3fe06,A1971,Client_136,Banking,Tax,8,5,0,Overall satisfied,2023-10-18,2023-03-13,CXO,2025-12-19 08:13:39.219806
