pdr_id,pursuit_id,account_id,pursuit_value_usd,outcome,overall_rating,planning_rating,execution_rating,lessons_learned,review_date,insert_ts
67c3be31-2929-46b5-894f-a432311ba51c,P7174,A2270,3883090,Won,4,2,4,Late stakeholder involvement,2023-10-03,2025-12-19 08:13:39.687458
0afc7332-13f9-4f0e-9e41-701152d39c68,P7966,A2816,3110208,Won,4,2,1,Better risk assessment needed,2023-05-25,2025-12-19 08:13:39.687468
183639f9-a6e1-4295-95f1-e439b2666fbd,P7155,A2848,1177184,Lost,5,1,3,Strong technical proposal,2023-05-30,2025-12-19 08:13:39.687478
4915deb8-9338-4aa5-8daa-5b28aacaab31,P8502,A2493,671281,Won,3,2,2,Better risk assessment needed,2024-04-26,2025-12-19 08:13:39.687489
03a2e185-dc9a-408d-b5bf-b60f80236e2e,P6374,A2979,2717341,Lost,2,5,1,Late stakeholder involvement,2023-01-24,2025-12-19 08:13:39.687500
e2df9cdf-1383-40b2-bcf3-3d66f0a63337,P8188,A2273,4045501,Won,3,5,2,Late stakeholder involvement,2023-08-22,2025-12-19 08:13:39.687510
e741ecb4-c03c-42dc-8c66-11aea57b8972,P7084,A2713,304380,Won,5,3,3,Pricing strategy worked well,2024-01-14,2025-12-19 08:13:39.687520
a37bc540-bb0f-4912-8c6b-6140b0c19da9,P5470,A2219,890603,Won,1,5,2,Pricing strategy worked well,2024-06-20,2025-12-19 08:13:39.687531
4284fb7e-d1e9-4d02-beda-279f586579c7,P5632,A2549,1661117,Won,3,3,4,Strong technical proposal,2023-10-12,2025-12-19 08:13:39.687540
c61cf2fc-098c-4957-b6ec-c0df158ad779,P6183,A1368,3653402,Lost,4,3,4,Strong technical proposal,2024-05-06,2025-12-19 08:13:39.687550
f4c456b8-461f-4838-b8b5-b474ceaca35d,P7690,A2162,3313710,Lost,5,3,1,Pricing strategy worked well,2024-07-02,2025-12-19 08:13:39.687560
f8f31dfa-1f7f-499c-b7a1-b8d7cd8f3a6b,P7749,A2584,2134788,Lost,2,4,4,Client expectations unclear,2024-04-14,2025-12-19 08:13:39.687570
1803ec77-7ca4-4001-9768-57da49f948fa,P9992,A2013,2748242,Lost,2,3,2,Late stakeholder involvement,2024-09-09,2025-12-19 08:13:39.687580
89a72b83-491e-4869-9227-555d4a3c3c39,P7384,A1119,4133060,Won,5,1,5,Client expectations unclear,2024-01-22,2025-12-19 08:13:39.687589
afe4f8e3-2ed7-4687-953d-f6714fbfee41,P6387,A2540,4166092,Lost,3,2,3,Strong technical proposal,2023-09-12,2025-12-19 08:13:39.687599
ceddf550-73a5-4cd9-83c9-dfd8b86b3992,P9973,A1943,1373493,Lost,4,5,5,Strong technical proposal,2024-07-12,2025-12-19 08:13:39.687609
77024941-3cae-401f-b150-28db6ae5b2e4,P9379,A1509,2074519,Lost,2,4,1,Better risk assessment needed,2023-10-04,2025-12-19 08:13:39.687619
928c70d7-7d5a-4bbc-b7b7-88a270561a67,P8245,A2202,4003412,Won,3,4,2,Late stakeholder involvement,2023-02-13,2025-12-19 08:13:39.687629
4a4e1e45-cc61-47b4-8b2c-e15cea58ed3c,P8732,A2466,1896466,Won,3,1,4,Pricing strategy worked well,2024-06-02,2025-12-19 08:13:39.687640
11f4d7a7-f01a-4917-8a5f-21927c9f8c57,P6097,A1030,4977833,Won,5,5,2,Strong technical proposal,2023-06-05,2025-12-19 08:13:39.687649
51df9687-c470-4147-93be-7de9bc70c720,P8714,A2693,4190061,Lost,5,1,1,Late stakeholder involvement,2023-07-13,2025-12-19 08:13:39.687667
91ea41a1-2bf2-4144-86a3-c3315b9c2378,P9077,A1145,1598346,Won,5,2,5,Pricing strategy worked well,2024-06-11,2025-12-19 08:13:39.687680
23edd693-a775-41cc-94f6-3f11d7109dc4,P5053,A2064,548199,Lost,4,1,5,Better risk assessment needed,2023-02-19,2025-12-19 08:13:39.687691
c2be206e-f360-450c-8268-05c1b077f87e,P7696,A2460,551269,Lost,2,4,4,Strong technical proposal,2023-07-05,2025-12-19 08:13:39.687700
3df66f52-c8d0-4a94-bc8c-572c77b9646a,P8627,A2466,4164900,Lost,2,1,3,Client expectations unclear,2023-06-06,2025-12-19 08:13:39.687711
7e3d5baa-f4f3-4a8b-a178-f416eb01f3a8,P9736,A2207,2834000,Lost,2,1,4,Pricing strategy worked well,2023-03-22,2025-12-19 08:13:39.687721
cec70e91-ef13-44d7-8de5-ead49602d613,P9193,A1126,1461577,Won,1,5,1,Client expectations unclear,2023-11-25,2025-12-19 08:13:39.687732
2c6ade21-2118-4782-baaf-d80748aff52f,P7354,A2519,4261285,Won,2,4,2,Pricing strategy worked well,2024-12-02,2025-12-19 08:13:39.687742
a640f3d1-e06a-4508-a086-829937c1e370,P5809,A2556,4859249,Lost,3,2,3,Better risk assessment needed,2024-06-06,2025-12-19 08:13:39.687752
aff1509e-3f6c-4927-9aad-c89716b60458,P6797,A2642,2611204,Won,4,4,3,Late stakeholder involvement,2023-07-27,2025-12-19 08:13:39.687762
ada731bf-0ef9-4a91-997c-0bad89dd9206,P8940,A1693,2495841,Won,4,5,2,Strong technical proposal,2024-03-04,2025-12-19 08:13:39.687772
b5ece3a5-b900-4ed9-8326-cbf19199f442,P7043,A1524,3168061,Lost,3,4,3,Pricing strategy worked well,2023-11-03,2025-12-19 08:13:39.687782
071fee19-697e-429e-90dd-3babb0695441,P8522,A2046,1251386,Lost,3,5,3,Client expectations unclear,2023-07-26,2025-12-19 08:13:39.687792
2c5898fb-0eb0-4c5e-88e2-e904fed3e512,P7218,A1610,845714,Won,3,4,4,Better risk assessment needed,2023-05-02,2025-12-19 08:13:39.687802
6bf2d8d8-232f-4353-b65d-09ac1eb183f7,P5815,A2155,4944112,Won,4,1,5,Late stakeholder involvement,2023-09-29,2025-12-19 08:13:39.687812
ca7a320a-b91f-48bc-ae59-fe6ced0b757e,P5475,A1355,2851183,Lost,4,1,4,Strong technical proposal,2023-01-05,2025-12-19 08:13:39.687822
df5dd2b9-679c-41cf-96de-bc21108b8450,P9354,A1663,4769901,Lost,5,3,1,Better risk assessment needed,2023-03-26,2025-12-19 08:13:39.687832
7b4eb992-227c-4458-b60c-dc28b60011d9,P7164,A2448,2745545,Won,4,2,1,Better risk assessment needed,2023-07-08,2025-12-19 08:13:39.687842
f8352fbd-6639-48c9-a51c-bfb018a20794,P7404,A1397,4500383,Won,3,3,3,Client expectations unclear,2023-04-07,2025-12-19 08:13:39.687851
8896d923-5e44-44e5-9a15-d939382de740,P5677,A1875,2400104,Lost,4,5,1,Late stakeholder involvement,2023-06-29,2025-12-19 08:13:39.687862
5c93c8ec-d4b7-4aed-b2a8-de42cd682a7d,P8177,A1477,1899828,Won,2,4,3,Late stakeholder involvement,2024-06-14,2025-12-19 08:13:39.687872
501e6823-147b-4e02-9c51-63f111d824f5,P7782,A1302,2889324,Won,1,2,3,Pricing strategy worked well,2023-04-08,2025-12-19 08:13:39.687882
4a9b8923-8a8c-418b-b20b-ec27da0e1de6,P5750,A2618,1045656,Lost,1,3,5,Late stakeholder involvement,2023-05-29,2025-12-19 08:13:39.687892
f38909cc-9fc3-4bf7-8df7-16ca10c381e5,P6226,A2664,3742923,Lost,1,5,5,Client expectations unclear,2024-03-26,2025-12-19 08:13:39.687903
13b87ad8-228f-4687-9a50-ad7874156fc9,P8922,A1651,4284764,Lost,3,2,2,Client expectations unclear,2023-04-26,2025-12-19 08:13:39.687912
d775e68d-8596-4c17-ab8d-4a6d792b3898,P6136,A2538,4796979,Won,4,4,3,Late stakeholder involvement,2024-11-16,2025-12-19 08:13:39.687923
82d48a0f-c010-4911-aaa6-c7b7114373fd,P9938,A2442,3782502,Won,1,4,2,Late stakeholder involvement,2024-08-25,2025-12-19 08:13:39.687933
2733b29a-3ddd-493e-a8d9-3afa5a01d553,P5872,A1533,487600,Won,2,4,5,Strong technical proposal,2023-04-17,2025-12-19 08:13:39.687944
ec326fcb-2b34-4a5b-b9a8-9e3e389cbdf7,P5306,A2453,2639165,Lost,4,5,3,Strong technical proposal,2024-03-03,2025-12-19 08:13:39.687954
b2c8825a-088d-4a49-95d4-56e6434db30e,P6710,A1185,1839761,Lost,1,5,1,Client expectations unclear,2023-05-18,2025-12-19 08:13:39.687964
959eafc1-5ccc-4590-9824-22e0994c3ac7,P6904,A1778,2204990,Won,1,4,2,Strong technical proposal,2023-02-14,2025-12-19 08:13:39.687974
71ebbe9b-6ccf-4eea-a03d-9c1f8caac301,P8292,A1534,4832417,Lost,4,3,4,Late stakeholder involvement,2023-08-21,2025-12-19 08:13:39.687983
5d546757-3507-4aaa-a147-25fe4fe7e3b3,P5966,A2662,1038742,Lost,1,2,3,Pricing strategy worked well,2024-10-23,2025-12-19 08:13:39.687993
947a6d7a-14d1-4d01-9b1a-ef94d853c8bf,P9286,A1229,953418,Lost,4,5,5,Better risk assessment needed,2023-04-21,2025-12-19 08:13:39.688003
4749ab23-3559-463c-8c65-22823c6b43c4,P9451,A1799,1184994,Lost,2,1,2,Better risk assessment needed,2024-10-26,2025-12-19 08:13:39.688013
1466d70f-68f0-4330-9459-d308a1859899,P8697,A2783,1487711,Won,4,4,4,Pricing strategy worked well,2023-11-28,2025-12-19 08:13:39.688023
d61ecafd-f36b-4b06-919e-13f976b99a82,P5414,A2429,64599,Won,1,1,1,Pricing strategy worked well,2024-08-12,2025-12-19 08:13:39.688033
870ed92a-1c61-45c1-99c5-25529cfe6ba2,P6639,A2347,4724450,Won,5,3,3,Client expectations unclear,2023-07-25,2025-12-19 08:13:39.688042
abff42e9-26fc-4f7a-90ed-362ef70d2953,P9313,A2942,3495665,Lost,1,3,2,Strong technical proposal,2023-11-10,2025-12-19 08:13:39.688052
ad4e986f-3ef2-4ae1-9121-b2e1bece17b8,P9064,A1106,3217744,Lost,4,1,5,Better risk assessment needed,2024-02-01,2025-12-19 08:13:39.688063
cd578e77-1475-4d07-97a8-13a51239faf6,P9409,A1054,912014,Won,1,4,2,Late stakeholder involvement,2024-08-18,2025-12-19 08:13:39.688073
bfc156ab-6cba-4286-9d20-bae7e1873dc6,P8259,A1552,4965840,Won,2,3,3,Better risk assessment needed,2024-02-20,2025-12-19 08:13:39.688083
cb3da7d5-554b-4b1e-9962-c70b239129c1,P9584,A2278,4725906,Won,5,4,2,Better risk assessment needed,2024-04-17,2025-12-19 08:13:39.688093
f1fa89b1-1767-4b0c-9e0f-19b8add0b311,P9836,A1765,3380422,Won,2,5,2,Better risk assessment needed,2024-08-09,2025-12-19 08:13:39.688103
5b2710d7-85a6-4138-b194-dc193d58864c,P5087,A1703,4486578,Won,2,1,1,Strong technical proposal,2024-09-01,2025-12-19 08:13:39.688113
0e833c7b-c8eb-49c9-8ea8-cc2c394b279c,P6066,A2491,1579149,Lost,2,5,5,Better risk assessment needed,2023-04-04,2025-12-19 08:13:39.688124
862ce290-f8af-4852-a2bc-fa6c75d568fb,P5697,A2903,4780652,Lost,3,1,2,Better risk assessment needed,2023-10-24,2025-12-19 08:13:39.688133
a38812fd-57f0-4d00-8ab0-3a038fc77ed5,P8788,A1341,63925,Lost,2,1,3,Client expectations unclear,2023-12-29,2025-12-19 08:13:39.688143
1f7aaf89-f8c8-433d-91e8-d0586f102b1e,P5715,A2478,4089239,Lost,3,3,4,Client expectations unclear,2024-03-08,2025-12-19 08:13:39.688153
9ea42557-5773-4733-9e27-d23441f8f97f,P9256,A2311,4968027,Won,3,3,3,Client expectations unclear,2024-02-21,2025-12-19 08:13:39.688163
1b81f44c-6d49-4609-a0fe-f7e530c140cc,P9090,A2037,4748708,Lost,3,2,5,Client expectations unclear,2023-08-26,2025-12-19 08:13:39.688173
875914ba-b9f0-4476-9b0a-0eb1ebf55294,P7498,A1371,1414771,Lost,2,2,1,Strong technical proposal,2023-03-11,2025-12-19 08:13:39.688182
7c7c2d7b-cc31-4671-a47c-de3b11b75f74,P8989,A2088,4310216,Won,1,3,2,Strong technical proposal,2024-08-13,2025-12-19 08:13:39.688192
fdcb954f-d34a-452b-9a1d-aca0eb80aa5a,P5021,A1550,1825646,Lost,4,5,5,Better risk assessment needed,2023-06-24,2025-12-19 08:13:39.688202
107a1b29-c10b-44a6-8d6a-ff24120109af,P9527,A2143,3250500,Lost,3,4,5,Late stakeholder involvement,2023-10-01,2025-12-19 08:13:39.688211
f96c08ed-2707-4461-bec9-32526b1c9b3a,P6413,A2569,4968614,Won,1,3,5,Pricing strategy worked well,2023-07-24,2025-12-19 08:13:39.688222
9f650d0d-8c0b-4275-a0df-e77c9b8a0ffb,P8893,A1308,1758125,Won,5,1,1,Late stakeholder involvement,2023-05-24,2025-12-19 08:13:39.688231
e54740a5-942e-40a2-b4a4-8552a94e3c09,P5854,A1418,3728652,Lost,1,2,1,Client expectations unclear,2024-09-14,2025-12-19 08:13:39.688241
f5e91112-f7ac-4825-9ab0-2e3e4794ef90,P9105,A2607,1056089,Lost,4,2,3,Client expectations unclear,2023-12-24,2025-12-19 08:13:39.688251
fe01e92c-4f55-470c-bce5-dea61ff950c2,P5701,A2140,428784,Lost,3,5,4,Strong technical proposal,2023-05-07,2025-12-19 08:13:39.688261
0907a7fa-f452-4b70-acca-1b92d6c745b2,P9304,A2599,3717221,Lost,2,1,5,Client expectations unclear,2023-12-12,2025-12-19 08:13:39.688272
cd02be18-eefb-4736-8512-2dcc483aec8f,P9519,A2524,738956,Won,2,2,4,Better risk assessment needed,2024-06-13,2025-12-19 08:13:39.688282
9e796564-9c06-4aff-ae3d-7cbab262fa6c,P5218,A2064,2253431,Lost,1,3,4,Pricing strategy worked well,2024-02-10,2025-12-19 08:13:39.688292
ba973666-325b-4988-a71d-4f6efc5f006e,P9256,A1788,2243204,Won,2,3,5,Better risk assessment needed,2024-11-25,2025-12-19 08:13:39.688302
b0b36b92-8bd4-4f14-812a-dcec5cf5a0cd,P6208,A2591,2065909,Won,3,5,4,Late stakeholder involvement,2024-11-08,2025-12-19 08:13:39.688319
c3b41b70-283f-4540-a3e6-f49626e8b72a,P8419,A1586,2230724,Won,1,3,1,Better risk assessment needed,2023-04-07,2025-12-19 08:13:39.688331
5ea948a2-e7e5-49d7-832d-eaac18390ee4,P9723,A1664,4641393,Lost,4,4,4,Late stakeholder involvement,2024-11-26,2025-12-19 08:13:39.688341
6b4f8ffd-a394-4b58-a048-b163762e6b54,P8433,A1574,1010735,Won,4,4,4,Client expectations unclear,2024-03-02,2025-12-19 08:13:39.688350
f3a4964e-04dd-4383-ad99-7dd1b7689f99,P9370,A2939,1364698,Won,2,4,2,Strong technical proposal,2023-02-10,2025-12-19 08:13:39.688361
f72fbd39-0afc-4d70-b39b-719c57acd6a6,P8126,A1671,2983108,Lost,4,2,4,Late stakeholder involvement,2024-08-12,2025-12-19 08:13:39.688371
4cf08b87-fe2e-44d3-9313-880b324ca5d7,P5703,A2215,1527385,Won,5,5,3,Strong technical proposal,2023-07-01,2025-12-19 08:13:39.688381
6a94d228-4029-462f-b58e-2fec1e37205e,P9563,A2777,316420,Won,4,5,4,Better risk assessment needed,2023-12-13,2025-12-19 08:13:39.688392
36f62a5b-10bf-41ff-8dad-17db0b689b12,P7189,A1707,3118246,Won,5,2,2,Client expectations unclear,2023-02-04,2025-12-19 08:13:39.688402
b6d50961-d7ac-4043-92a9-b3b871331beb,P8099,A1499,3568853,Won,3,1,3,Strong technical proposal,2024-08-15,2025-12-19 08:13:39.688412
eb5f6955-e84d-463f-99e6-017564cb486a,P6362,A2789,410613,Won,3,2,3,Late stakeholder involvement,2023-08-24,2025-12-19 08:13:39.688422
165ef5c0-04f0-4997-98c0-ef7297b1668b,P9630,A1328,2860834,Won,4,2,5,Client expectations unclear,2023-06-11,2025-12-19 08:13:39.688432
8959e368-23f6-4e11-9f96-6b65b822018c,P9233,A1877,1607355,Lost,5,3,2,Strong technical proposal,2024-09-10,2025-12-19 08:13:39.688441
4804a459-336d-4f2d-8205-99e6ddd633bd,P7447,A2751,4341535,Lost,1,2,3,Client expectations unclear,2024-08-23,2025-12-19 08:13:39.688451
69e682c3-522d-4d0b-90c2-857ee443448e,P8566,A1858,2355747,Won,3,4,4,Strong technical proposal,2023-04-21,2025-12-19 08:13:39.688461
9e8b572d-029f-4765-8c59-a4aa6b694e00,P5796,A2113,683634,Lost,4,5,4,Pricing strategy worked well,2023-12-02,2025-12-19 08:13:39.688471
3273a062-cacd-48dd-947b-76efc7f53bb5,P6684,A1629,2157523,Won,3,2,5,Better risk assessment needed,2024-03-30,2025-12-19 08:13:39.688481
5a2cb8cd-e909-460e-adae-b831bb9d20b8,P6038,A2966,1853990,Lost,4,4,4,Better risk assessment needed,2023-10-08,2025-12-19 08:13:39.688491
22f37fe2-d12a-4e9b-9156-d8e27d6d5287,P5349,A1416,4058003,Won,3,1,4,Better risk assessment needed,2024-12-10,2025-12-19 08:13:39.688506
aa57731c-e303-4964-bef7-2d5934625a12,P5170,A2023,1632740,Lost,5,4,2,Client expectations unclear,2023-07-22,2025-12-19 08:13:39.688517
9c9c0d1f-69da-48fa-86ea-fd65b8059055,P9469,A2070,4532923,Lost,1,3,1,Late stakeholder involvement,2023-03-09,2025-12-19 08:13:39.688527
e071170b-b3f7-499d-b76d-65fb4b0baa34,P5129,A2422,1376635,Won,1,4,4,Late stakeholder involvement,2024-11-26,2025-12-19 08:13:39.688537
a3caf7dc-641e-468d-a88f-951506f8e834,P8542,A2249,2774190,Lost,3,3,4,Better risk assessment needed,2023-07-13,2025-12-19 08:13:39.688547
ba61f542-5927-4c4c-a64c-5059189d7f67,P9846,A1911,251788,Lost,2,3,4,Late stakeholder involvement,2023-02-17,2025-12-19 08:13:39.688557
351f2052-201d-4004-abde-6b25274f198a,P8364,A2333,2208153,Won,3,1,3,Client expectations unclear,2024-03-14,2025-12-19 08:13:39.688567
2a9bae6b-85f3-4422-903c-61e288f8deca,P7885,A2895,261508,Lost,5,1,4,Better risk assessment needed,2024-11-08,2025-12-19 08:13:39.688576
3eda68c7-3bf0-477d-8143-713460ed4f52,P5882,A1749,2605386,Won,3,1,5,Better risk assessment needed,2024-03-25,2025-12-19 08:13:39.688586
97ca8a95-0843-4f20-b87c-4abc4dff20ad,P5932,A2833,2495053,Lost,4,4,5,Client expectations unclear,2024-08-29,2025-12-19 08:13:39.688596
2356a691-e511-4cfe-9755-7e6d6dfd5f93,P9997,A1779,703623,Won,1,2,4,Pricing strategy worked well,2023-02-22,2025-12-19 08:13:39.688606
f3b5e65f-1da9-4122-96b4-c3918fcbea21,P9652,A2672,1050332,Won,4,3,4,Client expectations unclear,2023-10-01,2025-12-19 08:13:39.688616
e6400174-c030-4988-97c2-9c2010fe2faa,P6410,A1956,2957096,Won,2,3,5,Better risk assessment needed,2024-05-08,2025-12-19 08:13:39.688626
2eca5759-5622-451c-9ae6-9ec21d9a815d,P5274,A1308,73751,Lost,5,2,4,Better risk assessment needed,2023-08-12,2025-12-19 08:13:39.688636
3af7b888-51e1-4b12-ba1d-032cccc56cb0,P7190,A1848,2687598,Lost,3,1,2,Client expectations unclear,2023-04-03,2025-12-19 08:13:39.688647
22cd2396-90c0-4eff-9eb3-f034aacb4f8d,P8322,A1719,1700892,Won,4,2,1,Better risk assessment needed,2023-12-09,2025-12-19 08:13:39.688656
edceab2a-0941-4170-bcbc-8647488731f9,P9029,A2027,2814989,Lost,1,2,5,Better risk assessment needed,2024-04-27,2025-12-19 08:13:39.688667
c4abfa35-42ef-4fbf-9c1d-b994297a881c,P5291,A1428,417264,Lost,2,2,2,Better risk assessment needed,2024-12-29,2025-12-19 08:13:39.688677
121b1afb-869f-443f-88e4-016b8b154e95,P9733,A1255,1100963,Won,1,3,5,Strong technical proposal,2023-01-12,2025-12-19 08:13:39.688688
35c7a4ea-08d9-47d8-a0ef-82a00b200533,P6921,A1259,2385736,Won,1,3,4,Client expectations unclear,2024-11-13,2025-12-19 08:13:39.688698
1c875a4b-c2c2-4e65-85f9-49ebedfa38b9,P7837,A2524,3459509,Won,2,1,5,Late stakeholder involvement,2023-08-07,2025-12-19 08:13:39.688709
9074303c-9b8d-4c3e-b9d5-755b224dbe7c,P6569,A1357,600423,Lost,3,1,4,Strong technical proposal,2024-03-29,2025-12-19 08:13:39.688719
0a2389fc-02a4-4a58-a1e6-84a57d6f2faa,P7803,A1855,940162,Lost,4,2,2,Client expectations unclear,2024-04-14,2025-12-19 08:13:39.688729
eebab5de-38da-443c-9360-ace210995e55,P5798,A2425,2778123,Lost,5,3,1,Pricing strategy worked well,2023-07-16,2025-12-19 08:13:39.688739
37434746-f37a-434d-a9eb-6c2a19061b7a,P5096,A1286,1985719,Won,2,5,3,Better risk assessment needed,2024-11-06,2025-12-19 08:13:39.688749
da59b26a-52d1-4e76-9b1a-a72168fcd2a4,P6251,A2402,4231101,Won,5,1,1,Strong technical proposal,2023-11-17,2025-12-19 08:13:39.688759
b11b5645-a2a5-4501-828c-60d489f7dba4,P5849,A2972,1294623,Lost,1,5,5,Pricing strategy worked well,2024-05-16,2025-12-19 08:13:39.688769
f9dbd29b-d4cc-4db3-a0ce-787c86c815a0,P6004,A1740,3492318,Lost,5,3,1,Late stakeholder involvement,2023-09-08,2025-12-19 08:13:39.688779
7417148e-1078-4f14-8242-058cf9af8cfd,P7860,A2248,1504156,Lost,2,3,4,Client expectations unclear,2023-04-17,2025-12-19 08:13:39.688789
6e9ff968-71b2-4aa8-afc4-615c8998b2e2,P5254,A1103,2731717,Lost,1,2,3,Better risk assessment needed,2023-01-23,2025-12-19 08:13:39.688799
ceafd471-91b5-47b0-adc8-f4ace1d54e18,P6296,A2027,62871,Lost,4,4,2,Late stakeholder involvement,2023-06-07,2025-12-19 08:13:39.688809
c172423c-08ff-45d6-b2dc-e8c0d4c3c475,P8519,A1203,4060218,Won,5,2,1,Strong technical proposal,2023-04-27,2025-12-19 08:13:39.688819
62eb4b38-16ca-4f1e-88d0-82323265ce6d,P8464,A2281,3347658,Lost,1,4,3,Pricing strategy worked well,2024-11-23,2025-12-19 08:13:39.688829
7b1e8ae9-66e1-4d55-902d-e263b5cc791a,P6624,A1422,3541681,Lost,5,4,2,Late stakeholder involvement,2024-12-08,2025-12-19 08:13:39.688839
1a6463eb-5c14-49b5-8d42-37c51965a542,P7335,A1440,3034155,Won,1,2,1,Better risk assessment needed,2023-01-25,2025-12-19 08:13:39.688848
56242a24-7bd7-43f8-a5e2-625839903929,P8485,A1316,2354027,Lost,1,3,2,Late stakeholder involvement,2023-08-20,2025-12-19 08:13:39.688858
91e4bfd7-6683-42a7-940b-57dbd54e4782,P9415,A1195,4191685,Won,4,2,4,Pricing strategy worked well,2023-10-20,2025-12-19 08:13:39.688868
50843690-624c-4c84-83ba-9bb7db66fd21,P7297,A2011,1238763,Won,1,1,3,Better risk assessment needed,2023-08-01,2025-12-19 08:13:39.688878
51f0f2f1-fed7-45f2-baba-6699a1505bf6,P9576,A1025,259051,Won,4,4,1,Late stakeholder involvement,2023-12-27,2025-12-19 08:13:39.688889
6e3087bd-57ba-43e4-a1e9-5b3a08f73838,P9033,A2397,173373,Lost,1,2,4,Pricing strategy worked well,2023-02-23,2025-12-19 08:13:39.688899
ca8bda3c-a5c6-4bde-a3c4-14b9146e8dcf,P7912,A2272,293744,Won,5,1,2,Strong technical proposal,2023-02-10,2025-12-19 08:13:39.688910
a7e1b5e8-0e42-4929-acc0-69aeedcbc6dd,P5799,A2193,2913000,Won,3,5,5,Pricing strategy worked well,2024-08-31,2025-12-19 08:13:39.688919
306668c0-f3e7-41b8-aeb2-8d94bddc7f9b,P7278,A2932,3516258,Lost,5,4,3,Pricing strategy worked well,2024-02-24,2025-12-19 08:13:39.688929
ab6c15a7-fdb4-41ee-a30a-8e475198bdf5,P6708,A2009,4602658,Lost,2,3,2,Late stakeholder involvement,2024-02-01,2025-12-19 08:13:39.688940
2c7c6d48-4569-44a8-bd36-89e958c6f4f1,P9910,A2802,4206106,Won,1,1,4,Strong technical proposal,2023-10-12,2025-12-19 08:13:39.688949
4c6c879f-4bd9-42dd-91b4-066f7ef4fdee,P6911,A1893,1510206,Lost,4,2,3,Strong technical proposal,2023-01-29,2025-12-19 08:13:39.688960
04239b90-ebcb-45fa-96f4-bc7064db3258,P7146,A2825,1055096,Won,2,2,5,Client expectations unclear,2023-09-29,2025-12-19 08:13:39.688970
0b34cf83-7fb1-4d0f-8359-4fb570aaea0a,P6136,A2687,1943368,Won,3,3,1,Better risk assessment needed,2024-04-03,2025-12-19 08:13:39.688980
4ce4443d-d030-4ad2-ac21-5bd89fd14733,P8529,A2133,4090937,Won,3,1,2,Strong technical proposal,2024-06-06,2025-12-19 08:13:39.688990
57b1d6b2-adf9-4f75-9cf1-db21ceb996d7,P5673,A1659,3066088,Won,3,3,3,Better risk assessment needed,2024-04-01,2025-12-19 08:13:39.689001
1b252586-35fa-409f-b603-c4aa1894c8f7,P8593,A1168,528182,Lost,3,5,4,Better risk assessment needed,2024-07-03,2025-12-19 08:13:39.689013
76085ab6-2181-47e5-9c23-dadc1fe7150e,P7743,A2884,4788879,Won,2,3,3,Strong technical proposal,2023-07-20,2025-12-19 08:13:39.689023
2abe0c35-c219-4c98-a1b8-c78c31b07c83,P6038,A2154,475715,Lost,4,5,1,Pricing strategy worked well,2023-06-15,2025-12-19 08:13:39.689034
72a39b3d-fc5e-4499-9c3f-0bf28e2c9181,P7693,A2146,647362,Lost,1,3,3,Strong technical proposal,2024-01-15,2025-12-19 08:13:39.689044
c69017dd-4e07-4206-81e9-9c9f32611e85,P8799,A1554,3389318,Lost,3,5,5,Late stakeholder involvement,2024-04-09,2025-12-19 08:13:39.689053
734a29e6-eed2-42d6-95e7-3d8a88f33ebb,P9754,A1949,4317441,Lost,5,3,5,Client expectations unclear,2023-10-02,2025-12-19 08:13:39.689063
c60788fb-444c-4cf7-aa1b-948f2e25dcac,P9804,A2750,1541722,Won,5,4,5,Client expectations unclear,2023-09-26,2025-12-19 08:13:39.689072
a7b3e793-37f9-4230-b2c3-43665d62086a,P5473,A1620,1637549,Lost,5,2,3,Pricing strategy worked well,2023-06-26,2025-12-19 08:13:39.689082
1d3723c2-281f-4b9f-952b-1aadd10f01a9,P6386,A2854,4567752,Won,5,4,3,Pricing strategy worked well,2024-06-23,2025-12-19 08:13:39.689092
d68f6324-80d8-4f55-99a1-7f1bc1e1822b,P8429,A2975,2028064,Lost,4,2,4,Late stakeholder involvement,2024-08-10,2025-12-19 08:13:39.689102
63841f57-d4ff-494f-9a09-2406882e0211,P6630,A1716,2475354,Won,1,4,1,Better risk assessment needed,2023-01-10,2025-12-19 08:13:39.689112
1e14dd23-8351-4276-a6ec-d82fb730a662,P5005,A2821,2598391,Won,2,3,1,Client expectations unclear,2024-10-15,2025-12-19 08:13:39.689122
f8398d56-0c77-4f21-b5a6-d392f11ee237,P9292,A1097,2322165,Lost,4,5,2,Pricing strategy worked well,2024-02-08,2025-12-19 08:13:39.689132
3959e74d-63a0-496b-8861-393d8ea5572b,P9848,A1944,4855580,Won,2,2,1,Late stakeholder involvement,2023-12-12,2025-12-19 08:13:39.689142
61b62ff1-175c-4c46-8f6a-844ff9206dae,P6254,A2629,3705755,Lost,5,2,2,Better risk assessment needed,2023-02-15,2025-12-19 08:13:39.689151
422c6d5f-c38e-450e-a431-978672a17ba3,P8491,A2446,2440506,Won,1,3,2,Client expectations unclear,2024-03-20,2025-12-19 08:13:39.689161
51e43a23-4fe0-4ff2-9915-f6281c5ebd80,P6233,A1287,906825,Lost,5,3,1,Late stakeholder involvement,2024-08-28,2025-12-19 08:13:39.689171
712cdac2-43e4-48dc-8181-0f9e09055632,P9502,A2690,4376491,Won,3,2,1,Pricing strategy worked well,2024-12-02,2025-12-19 08:13:39.689181
